id	product_type	quantity	price	upc	title	description	link	image_link	condition	weight
3311	other		540	BPL-0085	Этажерка угловая ""Тереза"" 4 полки [12421]	Этажерка угловая «Тереза» имеет форму и размер, которые позволяют рационально использовать пространство ванной комнаты, кухни и других помещений. Отлично подходит для хранения повседневных мелочей, средств гигиены и бытовой химии, газет и журналов, овощей и фруктов, игрушек и предметов для детского творчества. Имеются колесики, которые обеспечивают комфортное перемещение этажерки. 	http://korzin.net/index.php?dispatch=products.view&product_id=3311	http://korzin.net/images/product/32/BPL_12421_BIG.jpg	New	
3312	other		450	BPL-0086	Этажерка угловая ""Тереза"" 3 полки [12420]	Этажерка угловая «Тереза» имеет форму и размер, которые позволяют рационально использовать пространство ванной комнаты, кухни и других помещений. Отлично подходит для хранения повседневных мелочей, средств гигиены и бытовой химии, газет и журналов, овощей и фруктов, игрушек и предметов для детского творчества. Имеются колесики, которые обеспечивают комфортное перемещение этажерки. 	http://korzin.net/index.php?dispatch=products.view&product_id=3312		New	
3312	other		450	BPL-0086	Этажерка угловая ""Тереза"" 3 полки [12420]	Этажерка угловая «Тереза» имеет форму и размер, которые позволяют рационально использовать пространство ванной комнаты, кухни и других помещений. Отлично подходит для хранения повседневных мелочей, средств гигиены и бытовой химии, газет и журналов, овощей и фруктов, игрушек и предметов для детского творчества. Имеются колесики, которые обеспечивают комфортное перемещение этажерки. 	http://korzin.net/index.php?dispatch=products.view&product_id=3312	http://korzin.net/images/product/32/BPL_12420_BIG.jpg	New	
3313	other		840	BPL-0087	Этажерка прямоугольная ""Флавия"" 4 полки [12411]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3313		New	
3313	other		840	BPL-0087	Этажерка прямоугольная ""Флавия"" 4 полки [12411]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3313	http://korzin.net/images/product/32/BPL_12411_BIG.jpg	New	
3314	other		640	BPL-0088	Этажерка прямоугольная ""Флавия"" 3 полки [12410]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3314		New	
3314	other		640	BPL-0088	Этажерка прямоугольная ""Флавия"" 3 полки [12410]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3314	http://korzin.net/images/product/32/BPL_12410_BIG.jpg	New	
3332	other		540	MPL-0113	Кашпо РЯБИНА D400мм, 22л с поддоном [M3060]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3332		New	
3332	other		540	MPL-0113	Кашпо РЯБИНА D400мм, 22л с поддоном [M3060]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3332	http://korzin.net/images/product/32/MPL_M3052_5_BIG.jpg	New	
3331	other		450	MPL-0112	Кашпо РЯБИНА D350мм, 14,7л с поддоном [M3059]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3331		New	
3331	other		450	MPL-0112	Кашпо РЯБИНА D350мм, 14,7л с поддоном [M3059]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3331	http://korzin.net/images/product/32/MPL_M3052_5_BIG.jpg	New	
3330	other		360	MPL-0111	Кашпо РЯБИНА D310мм, 10л с поддоном [M3058]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3330		New	
3330	other		360	MPL-0111	Кашпо РЯБИНА D310мм, 10л с поддоном [M3058]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3330	http://korzin.net/images/product/32/MPL_M3052_5_BIG.jpg	New	
3329	other		270	MPL-0110	Кашпо РЯБИНА D280мм, 7,5л с поддоном [M3057]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3329		New	
3329	other		270	MPL-0110	Кашпо РЯБИНА D280мм, 7,5л с поддоном [M3057]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3329	http://korzin.net/images/product/32/MPL_M3052_5_BIG.jpg	New	
3328	other		210	MPL-0109	Кашпо РЯБИНА D250мм, 5л с поддоном [M3056]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3328		New	
3328	other		210	MPL-0109	Кашпо РЯБИНА D250мм, 5л с поддоном [M3056]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3328	http://korzin.net/images/product/32/MPL_M3052_5_BIG.jpg	New	
3327	other		150	MPL-0108	Кашпо РЯБИНА D220мм, 3,6л с поддоном [M3055]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3327		New	
3327	other		150	MPL-0108	Кашпо РЯБИНА D220мм, 3,6л с поддоном [M3055]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3327	http://korzin.net/images/product/32/MPL_M3052_5_BIG.jpg	New	
3326	other		120	MPL-0107	Кашпо РЯБИНА D190мм 2,3л с поддоном [M3054]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3326		New	
3326	other		120	MPL-0107	Кашпо РЯБИНА D190мм 2,3л с поддоном [M3054]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3326	http://korzin.net/images/product/32/MPL_M3052_5_BIG.jpg	New	
3325	other		90	MPL-0106	Кашпо РЯБИНА D160мм 1,4л с поддоном [M3053]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3325		New	
3325	other		90	MPL-0106	Кашпо РЯБИНА D160мм 1,4л с поддоном [M3053]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3325	http://korzin.net/images/product/32/MPL_M3052_5_BIG.jpg	New	
3324	other		60	MPL-0105	Кашпо РЯБИНА D130мм 0,8л с поддоном [M3052]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3324		New	
3324	other		60	MPL-0105	Кашпо РЯБИНА D130мм 0,8л с поддоном [M3052]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3324	http://korzin.net/images/product/32/MPL_M3052_5_BIG.jpg	New	
3333	other		45	MPL-0114	Кашпо АЛИЦИЯ D120мм 0,6л с поддоном [M3063]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3333		New	
3333	other		45	MPL-0114	Кашпо АЛИЦИЯ D120мм 0,6л с поддоном [M3063]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3333	http://korzin.net/images/product/33/MPL_M3063_BIG.jpg	New	
3334	other		60	MPL-0115	Кашпо АЛИЦИЯ D140мм 1л с поддоном [M3064]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3334		New	
3334	other		60	MPL-0115	Кашпо АЛИЦИЯ D140мм 1л с поддоном [M3064]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3334	http://korzin.net/images/product/33/MPL_M3063_BIG.jpg	New	
3335	other		75	MPL-0116	Кашпо АЛИЦИЯ D160мм 1,4л с поддоном [M3065]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3335		New	
3335	other		75	MPL-0116	Кашпо АЛИЦИЯ D160мм 1,4л с поддоном [M3065]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3335	http://korzin.net/images/product/33/MPL_M3063_BIG.jpg	New	
3336	other		90	MPL-0117	Кашпо АЛИЦИЯ D180мм 2л с поддоном [M3066]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3336		New	
3336	other		90	MPL-0117	Кашпо АЛИЦИЯ D180мм 2л с поддоном [M3066]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3336	http://korzin.net/images/product/33/MPL_M3063_BIG.jpg	New	
3337	other		54	MPL-0118	Кашпо НИКА D120мм 0,8л с прикорневым поливом [M3071]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3337		New	
3337	other		54	MPL-0118	Кашпо НИКА D120мм 0,8л с прикорневым поливом [M3071]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3337	http://korzin.net/images/product/33/MPL_M3071_BIG.jpg	New	
3338	other		90	MPL-0119	Кашпо НИКА D150мм 1,6л с прикорневым поливом [M3072]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3338		New	
3338	other		90	MPL-0119	Кашпо НИКА D150мм 1,6л с прикорневым поливом [M3072]	 	http://korzin.net/index.php?dispatch=products.view&product_id=3338	http://korzin.net/images/product/33/MPL_M3072_BIG.jpg	New	
