Product code;Product name;List price;Price;Sale;Product line;Quantity;Downloadable;Category;Secondary categories;Description;Features;;Meta keywords;Meta description;Search words;Page title;
TRM-0001;Термосумка Arctic Beach Tote, 9,8 л. [TH744173];0;0;0;;0;0;Туристические холодильники///Туристические холодильники;; ;"Производитель: E[Thermos, Великобритания]; Производители (фильтры): E[Thermos]; Артикул производителя: T[TH744173]; Материал (фильтры): E[Нейлон]; Материал: T[нейлон]; Объем л. (фильтры): O[9,8]; Объем: T[9,8 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[40]; Глубина, см: O[10]; Высота, см: O[29]; Вес, кг: O[0,6]; Примечания: T[]";;;; ;Термосумка Arctic Beach Tote, 9,8 л.; 
TRM-0002;Термосумка Cooler Bag со вставкой, 15 л. [TH208071];0;0;0;;0;0;Туристические холодильники///Туристические холодильники;; ;"Производитель: E[Thermos, Великобритания]; Производители (фильтры): E[Thermos]; Артикул производителя: T[TH208071]; Материал (фильтры): E[Нейлон]; Материал: T[нейлон]; Объем л. (фильтры): O[15]; Объем: T[15 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[32]; Глубина, см: O[25]; Высота, см: O[28]; Вес, кг: O[0,6]; Примечания: T[]";;;; ;Термосумка Cooler Bag со вставкой, 15 л.; 
TRM-0003;Термосумка SeaBreeze розовая, 9 л. [TH208286];0;0;0;;0;0;Туристические холодильники///Туристические холодильники;; ;"Производитель: E[Thermos, Великобритания]; Производители (фильтры): E[Thermos]; Артикул производителя: T[TH208286]; Материал (фильтры): E[Нейлон]; Материал: T[нейлон]; Объем л. (фильтры): O[9]; Объем: T[9 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[30]; Глубина, см: O[16]; Высота, см: O[28]; Вес, кг: O[0,4]; Примечания: T[]";;;; ;Термосумка SeaBreeze розовая, 9 л.; 
TRM-0004;Термосумка SeaBreeze голубая, 9 л. [TH407283];0;0;0;;0;0;Туристические холодильники///Туристические холодильники;; ;"Производитель: E[Thermos, Великобритания]; Производители (фильтры): E[Thermos]; Артикул производителя: T[TH407283]; Материал (фильтры): E[Нейлон]; Материал: T[нейлон]; Объем л. (фильтры): O[9]; Объем: T[9 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[30]; Глубина, см: O[16]; Высота, см: O[28]; Вес, кг: O[0,4]; Примечания: T[]";;;; ;Термосумка SeaBreeze голубая, 9 л.; 
TRM-0005;Термосумка Cool Zone Individual, 8 л. [TH735119];0;0;0;;0;0;Туристические холодильники///Туристические холодильники;; ;"Производитель: E[Thermos, Великобритания]; Производители (фильтры): E[Thermos]; Артикул производителя: T[TH735119]; Материал (фильтры): E[Нейлон]; Материал: T[нейлон]; Объем л. (фильтры): O[8]; Объем: T[8 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[0,3]; Примечания: T[]";;;; ;Термосумка Cool Zone Individual, 8 л.; 
TRM-0006;Термосумка Double Cooler, 27 л. (9 л. + 18 л.) [TH885524];0;0;0;;0;0;Туристические холодильники///Туристические холодильники;; ;"Производитель: E[Thermos, Великобритания]; Производители (фильтры): E[Thermos]; Артикул производителя: T[TH885524]; Материал (фильтры): E[Нейлон]; Материал: T[нейлон]; Объем л. (фильтры): O[27]; Объем: T[27 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[45]; Глубина, см: O[30]; Высота, см: O[25]; Вес, кг: O[0,9]; Примечания: T[]";;;; ;Термосумка Double Cooler, 27 л. (9 л. + 18 л.); 
TRM-0007;Термосумка Geo Trek, 40 л. [TH635709];0;0;0;;0;0;Туристические холодильники///Туристические холодильники;; ;"Производитель: E[Thermos, Великобритания]; Производители (фильтры): E[Thermos]; Артикул производителя: T[TH635709]; Материал (фильтры): E[Нейлон]; Материал: T[нейлон]; Объем л. (фильтры): O[40]; Объем: T[40 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[42]; Глубина, см: O[25]; Высота, см: O[29]; Вес, кг: O[3,57]; Примечания: T[]";;;; ;Термосумка Geo Trek, 40 л.; 
TRM-0008;Термосумка American Classic, 36 л. [TH599872];0;0;0;;0;0;Туристические холодильники///Туристические холодильники;; ;"Производитель: E[Thermos, Великобритания]; Производители (фильтры): E[Thermos]; Артикул производителя: T[TH599872]; Материал (фильтры): E[Нейлон]; Материал: T[нейлон]; Объем л. (фильтры): O[36]; Объем: T[36 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[47]; Глубина, см: O[25]; Высота, см: O[28]; Вес, кг: O[1,14]; Примечания: T[]";;;; ;Термосумка American Classic, 36 л.; 
TRM-0009;Термосумка Essensials оранжевая, 20 л. [TH418630];0;0;0;;0;0;Туристические холодильники///Туристические холодильники;; ;"Производитель: E[Thermos, Великобритания]; Производители (фильтры): E[Thermos]; Артикул производителя: T[TH418630]; Материал (фильтры): E[Нейлон]; Материал: T[нейлон]; Объем л. (фильтры): O[20]; Объем: T[20 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[0,5]; Примечания: T[]";;;; ;Термосумка Essensials оранжевая, 20 л.; 
TRM-0010;Аккумулятор холода Thermos Freezing Board средний, 400 гр. [TH401564];0;0;0;;0;0;Туристические холодильники///Охлаждающие элементы;; ;"Производитель: E[Thermos, Великобритания]; Производители (фильтры): E[Thermos]; Артикул производителя: T[TH401564]; Материал (фильтры): E[Нейлон]; Материал: T[нейлон]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[14]; Глубина, см: O[1,5]; Высота, см: O[25]; Вес, кг: O[0,5]; Примечания: T[Для поддержания режима «холод» необходимо:
- поместить брикеты в морозильную камеру на 6-8 часов;
- поместить в сумку охлажденные брикеты вместе с продуктами.]";;;; ;Аккумулятор холода Thermos Freezing Board средний, 400 гр.; 
TRM-0011;Аккумулятор холода Thermos Freezing Board малый, 200 гр. [TH399335];0;0;0;;0;0;Туристические холодильники///Охлаждающие элементы;; ;"Производитель: E[Thermos, Великобритания]; Производители (фильтры): E[Thermos]; Артикул производителя: T[TH399335]; Материал (фильтры): E[Нейлон]; Материал: T[нейлон]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[11]; Глубина, см: O[1,5]; Высота, см: O[16]; Вес, кг: O[0,25]; Примечания: T[Для поддержания режима «холод» необходимо:
- поместить брикеты в морозильную камеру на 6-8 часов;
- поместить в сумку охлажденные брикеты вместе с продуктами.]";;;; ;Аккумулятор холода Thermos Freezing Board малый, 200 гр.; 
TRM-0012;Аккумулятор температуры Gel Pack, 150 гр. [TH410368];0;0;0;;0;0;Туристические холодильники///Охлаждающие элементы;; ;"Производитель: E[Thermos, Великобритания]; Производители (фильтры): E[Thermos]; Артикул производителя: T[TH410368]; Материал (фильтры): E[Нейлон]; Материал: T[нейлон]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[15,5]; Ширина, см: O[16,5]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[0,2]; Примечания: T[Для поддержания режима «холод» необходимо:
- поместить брикеты в морозильную камеру на 6-8 часов;
- поместить в сумку охлажденные брикеты вместе с продуктами.]";;;; ;Аккумулятор температуры Gel Pack, 150 гр.; 
TRM-0013;Аккумулятор температуры Gel Pack, 350 гр. [TH410412];0;0;0;;0;0;Туристические холодильники///Охлаждающие элементы;; ;"Производитель: E[Thermos, Великобритания]; Производители (фильтры): E[Thermos]; Артикул производителя: T[TH410412]; Материал (фильтры): E[Нейлон]; Материал: T[нейлон]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[17]; Ширина, см: O[11]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[0,4]; Примечания: T[Для поддержания режима «холод» необходимо:
- поместить брикеты в морозильную камеру на 6-8 часов;
- поместить в сумку охлажденные брикеты вместе с продуктами.]";;;; ;Аккумулятор температуры Gel Pack, 350 гр.; 
PCL-0001;Мешки для мусора Bunny Bags, 35 л. [PK133680];0;0;0;Bunny Bags;0;0;Ведра///Мешки для мусора;; ;"Производитель: E[Paclan, Польша]; Производители (фильтры): E[Paclan]; Артикул производителя: T[PK133680]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[35]; Объем: T[35 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[50]; Глубина, см: O[]; Высота, см: O[60]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Мешки для мусора Bunny Bags, 35 л.; 
PCL-0002;Мешки для мусора Multitop, 160 л. [PK341711];300;300;0;Multitop;100;0;Ведра///Мешки для мусора;; ;"Производитель: E[Paclan, Польша]; Производители (фильтры): E[Paclan]; Артикул производителя: T[PK341711]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[160]; Объем: T[160 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[90]; Глубина, см: O[]; Высота, см: O[125]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Мешки для мусора Multitop, 160 л.; 
PCL-0003;Мешки для мусора Multitop, 240 л. [PK341721];470;470;0;Multitop;100;0;Ведра///Мешки для мусора;; ;"Производитель: E[Paclan, Польша]; Производители (фильтры): E[Paclan]; Артикул производителя: T[PK341721]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[240]; Объем: T[240 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[90]; Глубина, см: O[]; Высота, см: O[145]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Мешки для мусора Multitop, 240 л.; 
PCL-0004;Мешки для мусора Multitop, 35 л. [PK134400];120;120;0;Multitop;100;0;Ведра///Мешки для мусора;; ;"Производитель: E[Paclan, Польша]; Производители (фильтры): E[Paclan]; Артикул производителя: T[PK134400]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[35]; Объем: T[35 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[50]; Глубина, см: O[]; Высота, см: O[64]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Мешки для мусора Multitop, 35 л.; 
PCL-0005;Мешки для мусора Multitop Lux, 120 л. [PK132371];240;240;0;Multitop;100;0;Ведра///Мешки для мусора;; ;"Производитель: E[Paclan, Польша]; Производители (фильтры): E[Paclan]; Артикул производителя: T[PK132371]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[120]; Объем: T[120 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[70]; Глубина, см: O[]; Высота, см: O[112]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Мешки для мусора Multitop Lux, 120 л.; 
PCL-0006;Мешки для мусора Multitop Lux, 35 л. [PK132351];140;140;0;Multitop;100;0;Ведра///Мешки для мусора;; ;"Производитель: E[Paclan, Польша]; Производители (фильтры): E[Paclan]; Артикул производителя: T[PK132351]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[25]; Объем: T[25 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[50]; Глубина, см: O[]; Высота, см: O[64]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Мешки для мусора Multitop Lux, 35 л.; 
PCL-0007;Мешки для мусора Multitop Lux, 60 л. [PK132361];190;190;0;Multitop;100;0;Ведра///Мешки для мусора;; ;"Производитель: E[Paclan, Польша]; Производители (фильтры): E[Paclan]; Артикул производителя: T[PK132361]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[60]; Объем: T[60 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[60]; Глубина, см: O[]; Высота, см: O[80]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Мешки для мусора Multitop Lux, 60 л.; 
PCL-0008;Мешки для мусора Curver, 130 л. [PK132382];260;260;0;;100;0;Ведра///Мешки для мусора;; ;"Производитель: E[Paclan, Польша]; Производители (фильтры): E[Paclan]; Артикул производителя: T[PK132382]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[130]; Объем: T[130 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[90]; Глубина, см: O[]; Высота, см: O[105]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Мешки для мусора Curver, 130 л.; 
PMB-0001;Набор вешалок для верхней одежды, размер 44-46 [C204];160;70;1;;100;0;Вешалки///Вешалки для верхней одежды;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C204]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[40]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Набор вешалок для верхней одежды, размер 44-46; 
PMB-0002;Набор вешалок для верхней одежды, размер 48-50 [C436];180;180;0;;100;0;Вешалки///Вешалки для верхней одежды;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C436]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[43]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Набор вешалок для верхней одежды, размер 48-50; 
PMB-0003;Набор вешалок для верхней одежды, размер 52-54 [C437];210;210;0;;100;0;Вешалки///Вешалки для верхней одежды;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C437]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[46,5]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Набор вешалок для верхней одежды, размер 52-54; 
PMB-0004;Набор детских вешалок, размер 40-42 [C236];130;130;0;;100;0;Вешалки///Детские вешалки;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C236]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[35]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Набор детских вешалок, размер 40-42; 
PMB-0005;Набор детских вешалок, размер 30-34 [C235];20;20;0;;100;0;Вешалки///Детские вешалки;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C235]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[27,5]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Набор детских вешалок, размер 30-34; 
PMB-0006;Набор детских вешалок, размер 36-38 [C275];150;150;0;;100;0;Вешалки///Детские вешалки;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C275]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[29,5]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Набор детских вешалок, размер 36-38; 
PMB-0007;Контейнер для хранения, 10 л. [C810];280;280;0;;100;0;Ящики, контейнеры///Контейнеры для хранения;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C810]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[10]; Объем: T[10 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[35,5]; Глубина, см: O[23,5]; Высота, см: O[19]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Контейнер для хранения, 10 л.; 
PMB-0008;Контейнер для хранения, 15 л. [C811];330;330;0;;100;0;Ящики, контейнеры///Контейнеры для хранения;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C811]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[15]; Объем: T[15 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[41,5]; Глубина, см: O[27]; Высота, см: O[22]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Контейнер для хранения, 15 л.; 
PMB-0009;Контейнер для хранения, 6,5 л. [C809];230;160;1;;100;0;Ящики, контейнеры///Контейнеры для хранения;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C809]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[6,5]; Объем: T[6,5 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[31]; Глубина, см: O[20]; Высота, см: O[18]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Контейнер для хранения, 6,5 л.; 
PMB-0010;Корзинка малая [C331];80;80;0;;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C331]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[25]; Глубина, см: O[14,5]; Высота, см: O[5]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Корзинка малая; 
PMB-0011;Корзинка средняя [C332];110;110;0;;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C332]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[30]; Глубина, см: O[19,5]; Высота, см: O[9,5]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Корзинка средняя; 
PMB-0012;Корзинка большая [C333];130;130;0;;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C333]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[36]; Глубина, см: O[26]; Высота, см: O[10]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Корзинка большая; 
PMB-0013;"Контейнер для мелочей ""Профи-1"" [C501]";100;110;0;Профи;100;0;Ящики, контейнеры///Контейнеры для мелочей;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C501]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[14]; Глубина, см: O[14]; Высота, см: O[7]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;"Контейнер для мелочей ""Профи-1"""; 
PMB-0014;"Контейнер для мелочей ""Профи-2"" [C502]";110;110;0;Профи;100;0;Ящики, контейнеры///Контейнеры для мелочей;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C502]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[14]; Глубина, см: O[14]; Высота, см: O[3,5]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;"Контейнер для мелочей ""Профи-2"""; 
PMB-0015;"Контейнер для мелочей ""Профи-3"" [C503]";220;220;0;Профи;100;0;Ящики, контейнеры///Контейнеры для мелочей;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C503]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[28,5]; Глубина, см: O[14]; Высота, см: O[7]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;"Контейнер для мелочей ""Профи-3"""; 
PMB-0016;"Контейнер для мелочей ""Профи-4"" [C504]";170;170;0;Профи;100;0;Ящики, контейнеры///Контейнеры для мелочей;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C504]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[28,5]; Глубина, см: O[14]; Высота, см: O[3,5]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;"Контейнер для мелочей ""Профи-4"""; 
PMB-0017;"Контейнер для мелочей ""Профи-5"" [C505]";180;180;0;Профи;100;0;Ящики, контейнеры///Контейнеры для мелочей;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C505]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[28,5]; Глубина, см: O[14]; Высота, см: O[3,5]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;"Контейнер для мелочей ""Профи-5"""; 
PMB-0018;Контейнер для елочных игрушек [C480];600;600;0;;100;0;Ящики, контейнеры///Контейнеры для хранения;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C480]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[47]; Глубина, см: O[37]; Высота, см: O[25]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Контейнер для елочных игрушек; 
PMB-0019;Контейнер хозяйственный на колесах [C30101];620;630;0;;100;0;Ящики, контейнеры///Контейнеры для хранения;; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C30101]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[60]; Глубина, см: O[40]; Высота, см: O[30]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Контейнер хозяйственный на колесах; 
PMB-0020;Контейнер для игрушек [C460];620;630;0;;100;0;Ящики, контейнеры///Контейнеры для хранения;Ящики, контейнеры///Ящики для игрушек; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C460]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[45]; Глубина, см: O[31]; Высота, см: O[66]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Контейнер для игрушек; 
PMB-0021;Контейнер для игрушек на колесах [C360];550;560;0;;100;0;Ящики, контейнеры///Контейнеры для хранения;Ящики, контейнеры///Ящики для игрушек; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C360]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[44]; Глубина, см: O[31]; Высота, см: O[70]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;Контейнер для игрушек на колесах; 
PMB-0022;"Контейнер детский ""Радуга"", 10 л. [C81001]";260;270;0;Радуга;100;0;Ящики, контейнеры///Контейнеры для хранения;Ящики, контейнеры///Ящики для игрушек; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C81001]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[10]; Объем: T[10 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[35,5]; Глубина, см: O[23,5]; Высота, см: O[19]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;"Контейнер детский ""Радуга"", 10 л."; 
PMB-0023;"Контейнер детский ""Радуга"", 6,5 л. [C80901]";230;230;0;Радуга;100;0;Ящики, контейнеры///Контейнеры для хранения;Ящики, контейнеры///Ящики для игрушек; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C80901]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[6,5]; Объем: T[6,5 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[31]; Глубина, см: O[20]; Высота, см: O[18]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;"Контейнер детский ""Радуга"", 6,5 л."; 
PMB-0024;"Контейнер детский ""Радуга"", 15 л. [C81101]";330;330;0;Радуга;100;0;Ящики, контейнеры///Контейнеры для хранения;Ящики, контейнеры///Ящики для игрушек; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C81101]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[15]; Объем: T[15 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[41,5]; Глубина, см: O[27]; Высота, см: O[22]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;"Контейнер детский ""Радуга"", 15 л."; 
PMB-0025;"Контейнер детский ""Сюрприз"" [C48002]";0;560;0;;0;0;Ящики, контейнеры///Контейнеры для хранения;Ящики, контейнеры///Ящики для игрушек; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C48002]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[47]; Глубина, см: O[37]; Высота, см: O[25]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;"Контейнер детский ""Сюрприз"""; 
PMB-0026;"Контейнер детский ""У меня порядок"" на колесах [C302]";640;650;0;;100;0;Ящики, контейнеры///Контейнеры для хранения;Ящики, контейнеры///Ящики для игрушек; ;"Производитель: E[Полимербыт, Россия]; Производители (фильтры): E[Полимербыт]; Артикул производителя: T[C302]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[60]; Глубина, см: O[40]; Высота, см: O[17]; Вес, кг: O[]; Примечания: T[Цвет товара может отличаться от изображения]";;;; ;"Контейнер детский ""У меня порядок"" на колесах"; 
